frame_id,image_path,timestamp,backend,n_detections,max_confidence,monitor_score,q95_threshold,q99_threshold,state_before,state_after,transition_reason,latency_ms,corruption,severity
1,clean/000026,2026-07-17T12:14:38.391595+00:00,tensorrt_fp16,3,0.907227,0.092773,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,1749.09,none,none
2,clean/000079,2026-07-17T12:14:38.436547+00:00,tensorrt_fp16,5,0.939453,0.060547,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.89,none,none
3,clean/000103,2026-07-17T12:14:38.479531+00:00,tensorrt_fp16,1,0.859863,0.140137,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.93,none,none
4,clean/000115,2026-07-17T12:14:38.524030+00:00,tensorrt_fp16,1,0.760742,0.239258,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.78,none,none
5,clean/000120,2026-07-17T12:14:38.563307+00:00,tensorrt_fp16,13,0.932129,0.067871,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.7,none,none
6,clean/000160,2026-07-17T12:14:38.620663+00:00,tensorrt_fp16,5,0.888672,0.111328,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,9.12,none,none
7,clean/000166,2026-07-17T12:14:38.659084+00:00,tensorrt_fp16,6,0.890137,0.109863,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.98,none,none
8,clean/000203,2026-07-17T12:14:38.698166+00:00,tensorrt_fp16,5,0.889648,0.110352,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.15,none,none
9,clean/000210,2026-07-17T12:14:38.735794+00:00,tensorrt_fp16,6,0.923828,0.076172,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.56,none,none
10,clean/000217,2026-07-17T12:14:38.774904+00:00,tensorrt_fp16,10,0.932617,0.067383,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.87,none,none
11,clean/000226,2026-07-17T12:14:38.817240+00:00,tensorrt_fp16,13,0.943848,0.056152,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.83,none,none
12,clean/000235,2026-07-17T12:14:38.854852+00:00,tensorrt_fp16,8,0.90918,0.09082,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.28,none,none
13,clean/000254,2026-07-17T12:14:38.892248+00:00,tensorrt_fp16,18,0.922852,0.077148,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.28,none,none
14,clean/000317,2026-07-17T12:14:38.934898+00:00,tensorrt_fp16,29,0.874023,0.125977,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.64,none,none
15,clean/000329,2026-07-17T12:14:38.968993+00:00,tensorrt_fp16,5,0.884766,0.115234,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.48,none,none
16,clean/000342,2026-07-17T12:14:39.012221+00:00,tensorrt_fp16,19,0.873047,0.126953,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.94,none,none
17,clean/000355,2026-07-17T12:14:39.059402+00:00,tensorrt_fp16,7,0.908203,0.091797,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,9.22,none,none
18,clean/000361,2026-07-17T12:14:39.089536+00:00,tensorrt_fp16,14,0.924316,0.075684,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.3,none,none
19,clean/000375,2026-07-17T12:14:39.131410+00:00,tensorrt_fp16,3,0.924316,0.075684,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.41,none,none
20,clean/000410,2026-07-17T12:14:39.170499+00:00,tensorrt_fp16,13,0.900391,0.099609,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.59,none,none
21,clean/000411,2026-07-17T12:14:39.199464+00:00,tensorrt_fp16,2,0.960938,0.039062,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.26,none,none
22,clean/000443,2026-07-17T12:14:39.256464+00:00,tensorrt_fp16,10,0.924805,0.075195,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.49,none,none
23,clean/000465,2026-07-17T12:14:39.295414+00:00,tensorrt_fp16,1,0.833496,0.166504,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.03,none,none
24,clean/000468,2026-07-17T12:14:39.324114+00:00,tensorrt_fp16,5,0.947754,0.052246,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.08,none,none
25,clean/000474,2026-07-17T12:14:39.376606+00:00,tensorrt_fp16,2,0.902832,0.097168,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.64,none,none
26,clean/000499,2026-07-17T12:14:39.427175+00:00,tensorrt_fp16,3,0.314941,0.685059,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.15,none,none
27,clean/000524,2026-07-17T12:14:39.464263+00:00,tensorrt_fp16,5,0.896484,0.103516,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.99,none,none
28,clean/000556,2026-07-17T12:14:39.526336+00:00,tensorrt_fp16,2,0.801758,0.198242,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,12.94,none,none
29,clean/000573,2026-07-17T12:14:39.557623+00:00,tensorrt_fp16,12,0.905762,0.094238,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.12,none,none
30,clean/000581,2026-07-17T12:14:39.599566+00:00,tensorrt_fp16,1,0.799316,0.200684,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.87,none,none
31,clean/000584,2026-07-17T12:14:39.638117+00:00,tensorrt_fp16,2,0.876465,0.123535,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.03,none,none
32,clean/000616,2026-07-17T12:14:39.692796+00:00,tensorrt_fp16,5,0.930664,0.069336,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.11,none,none
33,clean/000617,2026-07-17T12:14:39.718018+00:00,tensorrt_fp16,2,0.924316,0.075684,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.22,none,none
34,clean/000656,2026-07-17T12:14:39.754684+00:00,tensorrt_fp16,3,0.871582,0.128418,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.21,none,none
35,clean/000660,2026-07-17T12:14:39.791642+00:00,tensorrt_fp16,2,0.893066,0.106934,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.55,none,none
36,clean/000687,2026-07-17T12:14:39.829565+00:00,tensorrt_fp16,1,0.795898,0.204102,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.33,none,none
37,clean/000744,2026-07-17T12:14:39.866251+00:00,tensorrt_fp16,1,0.889648,0.110352,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.94,none,none
38,clean/000759,2026-07-17T12:14:39.893218+00:00,tensorrt_fp16,8,0.819824,0.180176,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.71,none,none
39,clean/000762,2026-07-17T12:14:39.930995+00:00,tensorrt_fp16,7,0.93457,0.06543,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.64,none,none
40,clean/000767,2026-07-17T12:14:39.969058+00:00,tensorrt_fp16,4,0.889648,0.110352,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.9,none,none
41,clean/000772,2026-07-17T12:14:40.006878+00:00,tensorrt_fp16,4,0.908691,0.091309,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.71,none,none
42,clean/000792,2026-07-17T12:14:40.046664+00:00,tensorrt_fp16,5,0.897461,0.102539,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.88,none,none
43,clean/000895,2026-07-17T12:14:40.083679+00:00,tensorrt_fp16,1,0.888672,0.111328,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.47,none,none
44,clean/000916,2026-07-17T12:14:40.120351+00:00,tensorrt_fp16,3,0.878906,0.121094,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.16,none,none
45,clean/000934,2026-07-17T12:14:40.159265+00:00,tensorrt_fp16,0,,1.0,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.02,none,none
46,clean/000938,2026-07-17T12:14:40.192487+00:00,tensorrt_fp16,8,0.915039,0.084961,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.16,none,none
47,clean/000944,2026-07-17T12:14:40.219508+00:00,tensorrt_fp16,15,0.930176,0.069824,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.78,none,none
48,clean/000945,2026-07-17T12:14:40.281608+00:00,tensorrt_fp16,15,0.928711,0.071289,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.25,none,none
49,clean/000982,2026-07-17T12:14:40.342344+00:00,tensorrt_fp16,18,0.959961,0.040039,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.4,none,none
50,clean/000991,2026-07-17T12:14:40.383358+00:00,tensorrt_fp16,5,0.903809,0.096191,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.11,none,none
51,clean/001020,2026-07-17T12:14:40.413493+00:00,tensorrt_fp16,5,0.928711,0.071289,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.6,none,none
52,clean/001034,2026-07-17T12:14:40.439121+00:00,tensorrt_fp16,9,0.901855,0.098145,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.45,none,none
53,clean/001045,2026-07-17T12:14:40.481481+00:00,tensorrt_fp16,18,0.936035,0.063965,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.37,none,none
54,clean/001148,2026-07-17T12:14:40.541125+00:00,tensorrt_fp16,7,0.831055,0.168945,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.09,none,none
55,clean/001170,2026-07-17T12:14:40.581358+00:00,tensorrt_fp16,9,0.913574,0.086426,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.08,none,none
56,clean/001248,2026-07-17T12:14:40.644297+00:00,tensorrt_fp16,21,0.943359,0.056641,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.9,none,none
57,clean/001295,2026-07-17T12:14:40.674266+00:00,tensorrt_fp16,18,0.852051,0.147949,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.91,none,none
58,clean/001304,2026-07-17T12:14:40.712356+00:00,tensorrt_fp16,4,0.892578,0.107422,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.73,none,none
59,clean/001332,2026-07-17T12:14:40.738203+00:00,tensorrt_fp16,9,0.916504,0.083496,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.27,none,none
60,clean/001341,2026-07-17T12:14:40.779671+00:00,tensorrt_fp16,1,0.908691,0.091309,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.04,none,none
61,clean/001440,2026-07-17T12:14:40.819790+00:00,tensorrt_fp16,7,0.869629,0.130371,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.43,none,none
62,clean/001442,2026-07-17T12:14:40.855531+00:00,tensorrt_fp16,6,0.924316,0.075684,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.5,none,none
63,clean/001462,2026-07-17T12:14:40.900926+00:00,tensorrt_fp16,5,0.925781,0.074219,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.25,none,none
64,clean/001489,2026-07-17T12:14:40.939707+00:00,tensorrt_fp16,2,0.928223,0.071777,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.95,none,none
65,clean/001516,2026-07-17T12:14:40.977075+00:00,tensorrt_fp16,3,0.943359,0.056641,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.15,none,none
66,clean/001565,2026-07-17T12:14:41.008179+00:00,tensorrt_fp16,15,0.932129,0.067871,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.27,none,none
67,clean/001575,2026-07-17T12:14:41.050971+00:00,tensorrt_fp16,3,0.866211,0.133789,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.54,none,none
68,clean/001582,2026-07-17T12:14:41.093051+00:00,tensorrt_fp16,7,0.95166,0.04834,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.28,none,none
69,clean/001647,2026-07-17T12:14:41.122187+00:00,tensorrt_fp16,4,0.928711,0.071289,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.43,none,none
70,clean/001735,2026-07-17T12:14:41.146553+00:00,tensorrt_fp16,10,0.915039,0.084961,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.33,none,none
71,clean/001751,2026-07-17T12:14:41.185472+00:00,tensorrt_fp16,5,0.92627,0.07373,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.19,none,none
72,clean/001755,2026-07-17T12:14:41.235300+00:00,tensorrt_fp16,6,0.896973,0.103027,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.33,none,none
73,clean/001783,2026-07-17T12:14:41.275686+00:00,tensorrt_fp16,3,0.816406,0.183594,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.5,none,none
74,clean/001785,2026-07-17T12:14:41.345195+00:00,tensorrt_fp16,45,0.854004,0.145996,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,10.09,none,none
75,clean/001791,2026-07-17T12:14:41.387147+00:00,tensorrt_fp16,1,0.908691,0.091309,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.29,none,none
76,clean/001792,2026-07-17T12:14:41.424459+00:00,tensorrt_fp16,3,0.92041,0.07959,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.2,none,none
77,clean/001797,2026-07-17T12:14:41.464254+00:00,tensorrt_fp16,4,0.937988,0.062012,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.86,none,none
78,clean/001828,2026-07-17T12:14:41.499167+00:00,tensorrt_fp16,4,0.911621,0.088379,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.21,none,none
79,clean/001875,2026-07-17T12:14:41.534098+00:00,tensorrt_fp16,4,0.932129,0.067871,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.81,none,none
80,clean/001885,2026-07-17T12:14:41.557075+00:00,tensorrt_fp16,7,0.88623,0.11377,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.68,none,none
81,clean/001907,2026-07-17T12:14:41.593085+00:00,tensorrt_fp16,6,0.915527,0.084473,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.9,none,none
82,clean/001920,2026-07-17T12:14:41.619053+00:00,tensorrt_fp16,4,0.884766,0.115234,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.63,none,none
83,clean/001959,2026-07-17T12:14:41.657928+00:00,tensorrt_fp16,15,0.928223,0.071777,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.49,none,none
84,clean/001968,2026-07-17T12:14:41.698850+00:00,tensorrt_fp16,10,0.92627,0.07373,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.01,none,none
85,clean/001973,2026-07-17T12:14:41.751751+00:00,tensorrt_fp16,7,0.92041,0.07959,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.2,none,none
86,clean/001990,2026-07-17T12:14:41.790664+00:00,tensorrt_fp16,8,0.912598,0.087402,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.3,none,none
87,clean/001998,2026-07-17T12:14:41.828390+00:00,tensorrt_fp16,14,0.825684,0.174316,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.55,none,none
88,clean/002059,2026-07-17T12:14:41.868459+00:00,tensorrt_fp16,1,0.884766,0.115234,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.06,none,none
89,clean/002068,2026-07-17T12:14:41.909543+00:00,tensorrt_fp16,8,0.953613,0.046387,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.38,none,none
90,clean/002136,2026-07-17T12:14:41.952453+00:00,tensorrt_fp16,10,0.917969,0.082031,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,9.3,none,none
91,clean/002145,2026-07-17T12:14:41.991441+00:00,tensorrt_fp16,11,0.923828,0.076172,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.44,none,none
92,clean/002169,2026-07-17T12:14:42.033310+00:00,tensorrt_fp16,23,0.921387,0.078613,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,9.1,none,none
93,clean/002172,2026-07-17T12:14:42.064235+00:00,tensorrt_fp16,10,0.917969,0.082031,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.52,none,none
94,clean/002211,2026-07-17T12:14:42.105455+00:00,tensorrt_fp16,7,0.920898,0.079102,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.42,none,none
95,clean/002212,2026-07-17T12:14:42.143253+00:00,tensorrt_fp16,17,0.916504,0.083496,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.29,none,none
96,clean/002235,2026-07-17T12:14:42.184182+00:00,tensorrt_fp16,2,0.895508,0.104492,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.68,none,none
97,clean/002253,2026-07-17T12:14:42.223569+00:00,tensorrt_fp16,8,0.90332,0.09668,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.84,none,none
98,clean/002265,2026-07-17T12:14:42.265034+00:00,tensorrt_fp16,2,0.896973,0.103027,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.49,none,none
99,clean/002286,2026-07-17T12:14:42.304056+00:00,tensorrt_fp16,3,0.883301,0.116699,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.99,none,none
100,clean/002290,2026-07-17T12:14:42.344018+00:00,tensorrt_fp16,14,0.943848,0.056152,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,8.39,none,none
101,clean/002324,2026-07-17T12:14:42.376011+00:00,tensorrt_fp16,1,0.90918,0.09082,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.96,none,none
102,clean/002329,2026-07-17T12:14:42.412015+00:00,tensorrt_fp16,2,0.865234,0.134766,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.07,none,none
103,clean/002370,2026-07-17T12:14:42.441819+00:00,tensorrt_fp16,3,0.915039,0.084961,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.32,none,none
104,clean/002404,2026-07-17T12:14:42.476906+00:00,tensorrt_fp16,12,0.9375,0.0625,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.71,none,none
105,clean/002422,2026-07-17T12:14:42.502906+00:00,tensorrt_fp16,9,0.92627,0.07373,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.73,none,none
106,clean/002430,2026-07-17T12:14:42.544742+00:00,tensorrt_fp16,1,0.888672,0.111328,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.72,none,none
107,clean/002452,2026-07-17T12:14:42.575745+00:00,tensorrt_fp16,36,0.945801,0.054199,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.12,none,none
108,clean/002465,2026-07-17T12:14:42.607726+00:00,tensorrt_fp16,24,0.927734,0.072266,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.41,none,none
109,clean/002500,2026-07-17T12:14:42.641555+00:00,tensorrt_fp16,1,0.91748,0.08252,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.56,none,none
110,clean/002519,2026-07-17T12:14:42.670550+00:00,tensorrt_fp16,10,0.922852,0.077148,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.6,none,none
111,clean/002525,2026-07-17T12:14:42.701553+00:00,tensorrt_fp16,6,0.894043,0.105957,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.17,none,none
112,clean/002533,2026-07-17T12:14:42.736383+00:00,tensorrt_fp16,10,0.908203,0.091797,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.09,none,none
113,clean/002542,2026-07-17T12:14:42.767379+00:00,tensorrt_fp16,7,0.923828,0.076172,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.49,none,none
114,clean/002553,2026-07-17T12:14:42.798379+00:00,tensorrt_fp16,7,0.938965,0.061035,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.96,none,none
115,clean/002555,2026-07-17T12:14:42.833272+00:00,tensorrt_fp16,9,0.863281,0.136719,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.1,none,none
116,clean/002569,2026-07-17T12:14:42.870276+00:00,tensorrt_fp16,26,0.824219,0.175781,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.82,none,none
117,clean/002573,2026-07-17T12:14:42.901265+00:00,tensorrt_fp16,8,0.931641,0.068359,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.64,none,none
118,clean/002584,2026-07-17T12:14:42.927296+00:00,tensorrt_fp16,6,0.935547,0.064453,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.28,none,none
119,clean/002639,2026-07-17T12:14:42.957017+00:00,tensorrt_fp16,7,0.933105,0.066895,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.34,none,none
120,clean/002721,2026-07-17T12:14:42.988009+00:00,tensorrt_fp16,7,0.942383,0.057617,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.37,none,none
121,clean/002751,2026-07-17T12:14:43.034835+00:00,tensorrt_fp16,6,0.888184,0.111816,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.59,none,none
122,clean/002757,2026-07-17T12:14:43.068809+00:00,tensorrt_fp16,1,0.884277,0.115723,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.16,none,none
123,clean/002779,2026-07-17T12:14:43.103846+00:00,tensorrt_fp16,6,0.890137,0.109863,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.52,none,none
124,clean/002795,2026-07-17T12:14:43.141732+00:00,tensorrt_fp16,5,0.915039,0.084961,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.26,none,none
125,clean/002817,2026-07-17T12:14:43.173723+00:00,tensorrt_fp16,16,0.928711,0.071289,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.26,none,none
126,clean/002931,2026-07-17T12:14:43.206684+00:00,tensorrt_fp16,2,0.899902,0.100098,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.99,none,none
127,clean/002973,2026-07-17T12:14:43.235614+00:00,tensorrt_fp16,14,0.880859,0.119141,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.3,none,none
128,clean/003063,2026-07-17T12:14:43.270619+00:00,tensorrt_fp16,6,0.836426,0.163574,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.25,none,none
129,clean/003100,2026-07-17T12:14:43.296604+00:00,tensorrt_fp16,2,0.925293,0.074707,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,7.08,none,none
130,clean/003137,2026-07-17T12:14:43.325722+00:00,tensorrt_fp16,3,0.884277,0.115723,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.52,none,none
131,clean/003152,2026-07-17T12:14:43.358382+00:00,tensorrt_fp16,1,0.934082,0.065918,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.97,none,none
132,clean/003194,2026-07-17T12:14:43.388391+00:00,tensorrt_fp16,13,0.952637,0.047363,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.01,none,none
133,clean/003198,2026-07-17T12:14:43.420493+00:00,tensorrt_fp16,1,0.876465,0.123535,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.52,none,none
134,clean/003227,2026-07-17T12:14:43.450095+00:00,tensorrt_fp16,11,0.95752,0.04248,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.81,none,none
135,clean/003242,2026-07-17T12:14:43.495086+00:00,tensorrt_fp16,3,0.922852,0.077148,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.33,none,none
136,clean/003249,2026-07-17T12:14:43.532150+00:00,tensorrt_fp16,14,0.830078,0.169922,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,5.85,none,none
137,clean/003264,2026-07-17T12:14:43.562833+00:00,tensorrt_fp16,4,0.92041,0.07959,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,6.1,none,none
138,clean/003274,2026-07-17T12:14:43.611972+00:00,tensorrt_fp16,22,0.895508,0.104492,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.33,none,none
139,clean/003286,2026-07-17T12:14:43.668708+00:00,tensorrt_fp16,10,0.871582,0.128418,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.78,none,none
140,clean/003296,2026-07-17T12:14:43.706714+00:00,tensorrt_fp16,13,0.891602,0.108398,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.46,none,none
141,clean/003298,2026-07-17T12:14:43.751632+00:00,tensorrt_fp16,12,0.944336,0.055664,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.15,none,none
142,clean/003334,2026-07-17T12:14:43.796670+00:00,tensorrt_fp16,15,0.928711,0.071289,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.3,none,none
143,clean/003339,2026-07-17T12:14:43.839649+00:00,tensorrt_fp16,1,0.852051,0.147949,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.32,none,none
144,clean/003345,2026-07-17T12:14:43.878575+00:00,tensorrt_fp16,8,0.922852,0.077148,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.6,none,none
145,clean/003372,2026-07-17T12:14:43.916565+00:00,tensorrt_fp16,4,0.913574,0.086426,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.33,none,none
146,clean/003444,2026-07-17T12:14:43.954395+00:00,tensorrt_fp16,25,0.915527,0.084473,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.3,none,none
147,clean/003456,2026-07-17T12:14:43.995400+00:00,tensorrt_fp16,3,0.92041,0.07959,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.26,none,none
148,clean/003466,2026-07-17T12:14:44.037295+00:00,tensorrt_fp16,10,0.853027,0.146973,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.38,none,none
149,clean/003485,2026-07-17T12:14:44.075295+00:00,tensorrt_fp16,1,0.918457,0.081543,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.4,none,none
150,clean/003509,2026-07-17T12:14:44.115298+00:00,tensorrt_fp16,3,0.913574,0.086426,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.58,none,none
151,clean/003521,2026-07-17T12:14:44.154045+00:00,tensorrt_fp16,16,0.929199,0.070801,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,14.73,none,none
152,clean/003533,2026-07-17T12:14:44.203062+00:00,tensorrt_fp16,2,0.917969,0.082031,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,13.82,none,none
153,clean/003625,2026-07-17T12:14:44.240820+00:00,tensorrt_fp16,12,0.930664,0.069336,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,14.35,none,none
154,clean/003679,2026-07-17T12:14:44.287860+00:00,tensorrt_fp16,4,0.904785,0.095215,0.186212,0.3727595999999983,NOMINAL,NOMINAL,no_change,14.04,none,none
